idx,smiles,homolumogap
28344,CN=CN(C)CCN,14.25675
5100,C=C1CCNC(=O)N1,13.65728
20879,CN1CC(O)CC1=N,14.6377
24431,COCC1C=CCC1,14.44124
42798,CC1(N)COCC1N,15.45349
31404,C#CC(=O)C=NO,12.94326
15509,C=C(CC#N)C1CC1,14.35362
33718,O=C1CCC1CO,14.77104
6756,O=C1CCCCCC1,15.12968
1219,C=C(C)C(=C)C(C)C,13.40422
29243,COC1C=CCC1N,14.55988
5466,CC1(OC=O)CNC1,15.34356
24294,N=C1NC2CCC2N1,15.19281
5625,C=C(CO)C(C)=NO,12.77564
37836,CC(=O)C1CC(=O)N1,14.76451
7397,CCCOC(C)C#N,17.5629
30893,C1=NOCC12CCC2,14.70219
28125,NCC=C1COCO1,14.00776
29748,CC1CCC(C)O1,17.00072
32973,C#CCCOC1CC1,16.40561
22358,C1NC2COCC1C2,15.70248
6975,N#CCC1CN1C=O,15.72397
28243,C1=NCCCCNN1,14.46518
44031,CCCOC1CCC1,17.08018
41108,CNCC=C(C)CO,14.31634
6072,CC(=O)C1=CC=CC1,11.23277
22792,C1=COCCNCC1,14.6407
27061,O=CC1C2CC=NN12,13.96667
10351,N#CC12C=CC(C1)C2,13.82599
29051,C=CC(CCN)NC,14.79417
14124,CC12OC3CC1C2O3,16.88915
12639,CON=CC(C)(C)C,14.97648
13655,C=NN1CC=C(C)C1,13.52477
44841,N#CC=C(N)CO,12.59714
45872,Cc1c[nH]ncc1=O,11.94815
26959,C#CC1(CN)CCN1,15.35689
6687,CCC(O)C#CC=O,13.6747
38937,Nc1csc(CO)n1,11.77264
3555,CCc1nonc1C,14.7626
4229,NC1C=CC(N)CC1,14.42001
28824,NCCNC1CNC1,15.52587
14763,C=CCC(C)C(=O)O,14.76151
40352,Cn1ccc(=O)s1,12.01972
28721,C#CCCC(=N)NC,15.05458
21841,C=C(C=NO)OCC,12.36367
24901,CCC(N)C1(N)CC1,15.51064
33201,CCC(O)C1(N)CC1,16.14711
8844,C#CC(C)(N)C(C)N,15.5139
11821,C=C1C=CC2CC12O,11.91223
7916,CNN=CC1CCC1,14.0298
6759,C=CC=C1C=NN=C1,10.53997
7732,C#CC1C=NN=C1,13.46191
11778,CCC(C)NC(N)=O,16.04969
31189,CC=C1CC2CC1N2,14.26899
20026,Cc1cnsc1C=O,11.36583
32754,Oc1occ2c1NC2,12.70054
44429,C=CCOC(=N)NO,14.95689
13793,NCC(CN)C(=O)O,16.33105
28980,NCC1C2CNC1C2,15.69975
4785,CC1C2C3CC(C3)N12,15.9988
14649,C#Cc1cc(C)co1,11.83795
13694,CC=C(C)NC=N,13.52232
1422,CC(C)C1CCCN1,15.2173
22844,COC(=N)N1CC1C,15.70465
44658,CC1=NOCCC1,14.91172
37987,CCCC(=O)C(=N)N,13.17565
7402,CC1=COC=CO1,12.66816
39403,CCC1NCC=C1C,14.09566
5545,CCC1(O)CC1(C)O,15.66737
3025,C=C(C=O)C=NOC,11.83713
44235,C=CCc1cnno1,13.71824
32377,CCC1CCO1,17.32072
9806,CC=C1COC(C)O1,14.2494
24758,COCC1OC1(C)C,17.35936
28560,C=CC1(C(C)C)CO1,14.91988
7337,CC=CN(N)C=O,13.39279
18695,C=C(CC)C1CO1,14.69321
7836,CC1CCC(C#N)O1,16.96398
18906,O=CC(=NO)C1CC1,12.54244
45959,C1=CC2CN=CN2C1,14.0611
28765,N#CC1=NCCN1O,13.37075
39295,CCN(C=O)C(C)C,15.40968
28808,C=CC1=COCO1,11.60148
8420,C=CN1C=CCC1=N,12.24067
20794,C=C1C=CCC12CC2,12.04012
29676,CC(C)N1CC1CN,16.12017
33091,C=C(C=NO)CCN,12.57618
30446,CCC1C(O)C1OC,16.37459
18337,C1CC2NC2CO1,16.54412
29558,C=CC(=NC)NC,11.84175
45813,C=CC1(O)CC=CC1,14.44913
26306,CN(C)C=NCC=O,13.67715
32682,C#Cc1nc(C)c[nH]1,12.03931
4326,CN1C=CCS1(=O)=O,13.72205
3570,C1=CC2=NN=CC2=C1,9.50785
10508,CC=COC(C)C=O,13.2864
35306,C#CCCC1(C)CN1,15.74411
33766,C=CCC(=NN)OC,14.1343
17363,C=NNC(=O)C(=C)C,13.26354
38339,CC(C)=CC1NC1C,13.86409
45001,CC#CC(=N)N(C)O,12.9653
19855,CCC(OC)C(C)N,16.2886
36689,CC=CCOCC=O,14.03606
32426,C#CC1CCC=C1C,14.28396
44653,C=Cn1cnc(=O)o1,12.19305
42751,CC=CC1=COCC1,11.86407
33164,CC=NOCCC,14.72886
24776,CCC1C(N)C1CO,15.47445
40164,CC1(O)C(N)C1CN,15.16261
10453,Cc1nscc1C#N,12.18462
44328,CC1NC2(C)CC1C2,15.71091
898,NCc1ccncc1,12.7321
37972,CC(C#N)CC#N,17.32127
18053,Cc1cc(C)n(C)c1,13.20639
46474,Cc1nc(CN)c[nH]1,13.58708
23982,N=C1CCC(=O)N1O,14.8192
43763,CN(C)c1ncco1,13.38163
46301,C=CC(=N)NC(C)C,13.11088
15484,N#CCC(C=O)=CN,12.50571
22103,COC=CC(C)C=O,13.27606
1414,C=C1NC(=N)C=C1N,11.08746
27667,CC(N)CC1CCN1,15.60397
16298,O=C1C=NC(CO)=C1,11.02324
399,C1CC2C1CN1CC21,16.10602
2875,CN=C1OCON1C,15.68043
31763,N#CC1=CNCC1O,12.48013
41604,O=C1CC2C(O)C2C1,15.10192
16695,CC1CC=CC1N,14.34899
26449,C#CC1(O)CNC1C,15.40506
41336,C=C(CN)OCCN,14.65185
18362,C=C1CNC(=N)NC1,13.66953
33914,C=C1CNCC12CN2,13.59905
1536,CC1(CNC=O)CN1,15.90003
44390,C=CC(=NCC)NC,12.56693
4844,Cc1nscc1N,12.04883
25369,CC(C)CCC=NO,15.31009
39511,C1=CC2CC2OCC1,14.09375
8407,C=C1CC=C(C)O1,13.13429
42914,NC1C=CCON=C1,14.08559
884,C=NNC(=O)OCC,14.32505
18605,CC1(C)NC1C(=O)O,16.05051
31628,CCCC=NNC,14.09157
23085,NC1C2COC1C2N,15.69404
37086,C=NNC1(C)CNC1,14.0211
20979,C=C1CN=CN2CC12,13.80858
8045,O=C1CC2CC=CN12,13.58028
40144,CCc1nscc1O,12.24366
15681,CC1(CN)CNC1=O,16.05812
31864,C#CC1C2COCC12,15.42873
25045,CC(O)C1(CN)CN1,15.96887
8297,CNCC#CC(N)=O,14.1177
7270,C=NN=C(C)CCC,13.39116
27324,NC(CO)C1CC1O,16.07227
12451,CNc1cc(O)sn1,12.42489
5035,CNCC#CC1CO1,15.18193
5275,NC(=O)c1cncs1,12.054
32257,CCOC(C)CNC,15.55173
10054,C=C1CN(C)NC1=N,12.09972
21616,C1=CN=CNN=CC1,10.99304
31294,C=COC(=C)C1CO1,13.76177
41988,C#CC(C)N(N)C=O,15.79853
28157,CCCCS(C)(=O)=O,17.14467
41325,COCC(C)CCO,17.37868
43315,CC1CC(C)(CO)N1,15.87962
4082,C#CCCNCC#N,15.65213
24477,CCc1cc(O)co1,12.98326
3425,CC(C)(O)C=NO,15.3422
24927,CCC(C)(N)C(C)O,15.82928
45160,CC(C)(C)CC1CN1,15.90302
34588,NC12CCC(C1)NC2,15.27172
35748,C#CC(O)C=CC#N,13.32422
10883,C=Cc1nc(C)ns1,11.59277
36003,C=CCCC=CCC,14.3645
9532,N#CC(CO)=C(N)N,12.64584
32132,C=NNC(C)CCO,14.13729
16852,CCN=CNC=O,14.29566
42639,C1=NNC2=CC=NC12,11.85427
38252,N=C(N)C#CCCN,13.63171
29237,CCC1=NCCN1N,14.21593
5457,CCC1=NOCC1C,14.66763
40727,CC12CCOC1CN2,15.81676
21497,CC1C2C=NN=CC12,12.91986
36577,N#CCc1ncno1,14.82247
46631,C#CC1(C=O)CCO1,14.31525
38750,O=CN1C=CCC1=O,13.17673
23578,CC(=O)CC(C)C=O,15.30601
26070,CNC(C)(C=O)CO,14.52342
32684,NCC12CC=CC1O2,14.11688
24745,CNN=CCOC=O,13.95552
26753,COC1=NN(C)CC1,14.20586
19951,C=CCC=CC(C)N,13.98436
42048,CCC=CNC=O,13.27551
17486,CC=C(C)C=COC,11.81808
45616,CC(C)OCC#N,16.96807
14348,C=C(C=O)OC(C)C,12.47169
10221,Cn1cc(N)oc1=O,13.56694
37592,CC(=O)C=CCO,13.19252
23012,Cc1nnoc1C#N,12.73619
22878,CCN1C=NC(C)C1,14.12722
17095,O=CNC=CC1CN1,13.35089
28679,CNC1CC(O)C1N,15.6622
37326,C#CC=COCOC,12.62952
22594,C1CCC2(C1)CCO2,16.69024
25847,Cc1snnc1C=O,12.19795
25815,COc1coc(N)c1,13.21184
8404,CNCC(C=O)NC,14.12042
10252,C#CC=C(C)C1CN1,12.47578
39710,N=CN1CC2CC1C2,14.6758
41480,O=CC1C=NN=C1,13.57402
21882,CCCc1ccsn1,12.64149
31352,CC1C(C)C1C=NO,14.56668
18716,CC1CC(O)C1C=O,14.9841
17928,C#CCCC(=C)C=C,12.82353
41098,CC1CC(C=O)C1O,14.89893
25593,C#CC(=N)NN(C)C,13.65184
21491,NCC1C2CCNC12,14.77811
46256,C=CCNC1(C)CC1,14.48341
10499,C1=CC2(CNC2)NC1,14.07035
13458,OC1CC2CCCC12,16.8633
24181,C=C(C)C(=C)C1CN1,13.16694
15806,C#CC(C)C1NC1C,15.69431
42597,C1CN2CC1C1CC12,16.07663
39624,ON=CC1C=CCN1,13.87144
5152,NCC=CCC=NO,14.00287
501,C#CC1CCC1NC,15.05104
15274,CC1C=NNC1CN,13.93511
13094,Cc1c[nH]cc1CO,13.53456
20265,CC1=NOCCNC1,14.80587
5677,CCNC(=S)N(C)O,12.90054
41955,CCCC(N)CNC,15.87037
2791,OC1C2NC2C2NC12,15.37295
16174,CNCC(=NO)OC,14.84505
22922,CC(N)CNC1CC1,15.47281
22772,COC=C(C)C(C)C,14.2026
36136,C=CC1(O)CCC1N,14.48831
1590,CC1(C)CCOCO1,17.22358
12792,CCNC(=O)CNC,15.37349
35142,CCN(C=N)CC=O,13.54245
21060,CS(=O)(=O)C1CCN1,15.77431
41791,Nc1ccc(O)o1,13.02245
39447,N=CN1CCCC1=N,13.58109
39379,C=C(C#N)C1CC1,13.34953
42569,CC1=CC=C(CO)C1,11.83386
39444,CC1CC(C=O)CO1,15.2573
45033,C=CC(OC)C(C)N,14.70845
44631,C=C1CNN=CC1=O,11.78869
13438,CNCC(O)C#N,16.1433
3593,C#CC1=CC(=O)N=C1,10.68501
8489,NC1CC1(O)C1CN1,15.36478
36001,CC1(C)OC1C1CC1,16.77732
45517,C=COc1c[nH]cn1,13.03061
9985,CC(O)C(C)CN,16.30248
3519,CC=C1CCOC1C,13.99089
28042,CNCCC=CC#N,13.2698
16367,C=C(C#CC)CCO,12.68367
13008,CCCC1C=CCN1,14.08749
9697,C=C1C=NOCC1=O,11.92502
20826,CC1(N)CCC2OC21,16.435
20416,CC12CCNC1C2O,15.48016
9313,C#CC(N)C(C)O,15.82329
19883,CC=C(C)C(=O)C=O,11.56638
29784,C#CCCCCOC,16.17459
5540,C#Cc1ccc(O)o1,11.72556
1985,CC1NCC2OCC12,16.08261
17121,CCC12CC=CC1C2,13.97593
1900,N#CC=CC=CC=O,10.8529
24482,CN(C)C1=NCCN1,14.64641
41432,C=NN=COCC=O,13.21946
33406,CCC(C)=CCC=O,13.70817
20326,CC1=NNCC1(C)C,14.15334
28613,CC1CNC1(C)CO,15.96289
18439,C=NN=COC=CC,12.86979
22138,COCC1CCCC1,17.38739
44054,OCc1ccncc1,12.78244
32856,CC1(C2CC2O)CC1,15.95472
33195,C#CCC1COC1,16.18547
14381,C#CCCC1CO1,16.14955
23058,C=CC1(OC)COC1,14.5928
43395,C1=CCC2(C1)CC2,14.58872
35217,C#CC(C)(C#N)C#N,15.77105
38667,C=C(C)OC(C)=NO,14.0562
43347,C#CCC=CCC#C,14.46682
40104,CN1CCC2C(N)C21,14.86736
32829,O=CC1=NC(=O)N=C1,12.43142
15961,CC(C)CC1CC1O,16.82412
25390,CC1C(O)CS1(=O)=O,16.69514
22309,CC(=N)N1CC1C#N,15.09403
19860,C#CC(C)C(C)=NN,14.16994
23768,Cc1cnccc1Cl,12.54979
25787,C=CCC(=O)C=NO,12.57156
37179,Cc1cc(CO)sn1,12.68312
17617,O=C1C=CC2CC2N1,13.12912
21368,CC1=NC2CC2CN1,14.20396
26354,NCC1C=CCCN1,14.58165
7212,C=C1COC(C#N)C1,14.21511
7785,CCC=CC(=N)NC,13.07333
25154,CC=COCCCC,14.34518
38671,N=c1ccnccn1,10.64446
23983,CC1C=CC=C1C#N,11.35903
23870,C#CC1CC1CO,15.42111
32237,C=C1CC=CC1=NN,11.2295
39561,CC(C)C#CC1CN1,14.93185
20033,COc1cnccn1,11.93781
18303,C=CC=C(C=C)CC,10.86406
7586,C#CC(C)(C)C=NN,14.27471
38057,CC1(C2CC2)CO1,17.4829
26592,COC1C=CCO1,14.77784
36138,NC1C2CNCC1O2,15.14846
564,C#CCNC(=O)C=C,13.75443
26133,CCC1=NC=CCN1,12.06434
31771,CCNN(C)C=O,15.91962
16936,CC1CC2CC2N1,15.43308
3068,N#Cc1ccccc1,12.10761
15435,CCC(=CC=O)OC,12.79877
21562,C=CN(O)S(C)(=O)=O,14.40369
45987,NC1CCOC12CC2,15.79717
32907,C=C1CC(N)CC1O,14.0445
45172,CC1C(C)C1NC=O,15.72179
7592,C=CC1=CCCC1=O,11.77237
24092,OC1C2CCOC1C2,16.49187
22716,CC12C=CC(C1)OC2,14.26436
2247,CNC(C)CN1CC1,16.07173
24388,C#CC(N)COC,15.9218
43490,O=C1CNC(=NO)C1,12.94544
15842,C=CC(=CC)C(C)O,12.20992
35738,C#CCN1CC1C#C,15.18056
842,c1occ2c1COC2,13.16912
46483,C=CCC=C(C)CN,13.72504
27504,CCCN=CNC=O,14.35525
10307,N=C1CCC2CN2N1,14.15117
11583,C=CC(C#N)C(N)=O,14.58655
7811,C=CC(=O)CNC,12.70952
17309,CC(C=NO)=CC=O,11.60583
5253,CC(C#N)C1NC1C,15.83527
2561,C=CC1C=COCO1,14.00151
36464,C#CC1CC(C)(C)N1,15.45948
13396,C=CC1CCOCC1,14.70981
9928,CC(O)(CN)C1CC1,16.12833
27600,CC(C)C=CCN,14.45403
28283,C=CC(CC)C(=C)C,14.05538
7718,OCc1ccccn1,12.54571
19821,CC=C(CN)CN,14.20722
9981,C=CCNC(C)=NO,13.623
28938,CC(N)CCNC=N,14.95879
25715,C=C(C)C=COC=O,12.06026
32867,O=C1CCC1N1CC1,14.09157
37905,CC1OC1C1CNC1,16.27527
39357,CC(=CCCN)CN,14.20096
8188,CC(=O)C(C)CC#N,15.17295
44042,O=CC1NCC2CC21,14.38409
15400,NCC1CC=COC1,14.4328
38283,CC(=O)N1CC1C=O,14.68532
36056,CNC1(C)CC1C,15.29676
27531,C=C1CC(=O)C(=O)C1,11.84611
19626,N=C(N)C1CC(O)C1,15.22873
34004,C=CC(=N)N1CC1C,13.12286
17240,CCOC(CC)CC,17.0029
29927,N=c1cc[nH]c(N)c1,11.99931
4878,C=CC(=NN)C1CO1,12.30734
20465,CCC1CC2CC1O2,17.29215
9957,NC1(C2CO2)CNC1,16.23445
42091,CC(C)(O)S(C)(=O)=O,16.77242
25684,C#CC#CCNCC,13.41456
28818,C=CC=NN1CC1,12.71659
41326,COC=CC=C(C)C,11.80692
5228,O=C1CC=CC1=NO,11.83196
32942,C=CC(N)C=NOC,14.15253
2969,C1OCC1C1CN1,16.58357
18376,CC=CC1CNC1,14.36913
27537,CCC1(C)C=NNC1,14.15906
29018,c1nc2c[nH]cc2o1,12.15142
13695,O=C1C=NOCCC1,13.30898
17887,CCOCC(C)=NN,14.39362
31544,CNCCCC(=N)N,15.31281
33176,CC1C=CC(N)C1,14.29892
9829,CCC=C(C)CC,14.21811
4421,C=C(CCC)CNC,14.3977
7743,CCCNN=CC=O,12.45128
8037,CC=NNC1CCC1,14.12477
7406,N#CC1C2CCCN12,15.45594
9925,CC(O)(CO)CCN,16.00914
17962,CON1CCCC1=O,15.42519
6491,CN1CC2NC2C1,15.25594
35884,C1=CC=NN=CC=C1,12.20802
15983,NC1(CC(=O)O)CC1,15.87173
35900,C1CC2CNCC12,15.86384
5854,CCC(=O)NNC,16.37078
8943,C=CC1C(C#N)N1C,14.71906
17082,C=C1C=CC(C)(O)C1,12.23659
19080,CC(C)CCC(N)=O,16.68044
23009,CCCC1OC1CO,17.62603
40788,NC12COCC1OC2,16.42112
45411,N#CC1=CCCCC1,13.27606
43823,C=C(C1CC1)C1CO1,14.16287
45899,C=CC(C)(C)C(C)N,14.80369
35177,COCC1=NOCC1,14.74981
4689,CC1CC(O)C1(C)O,16.52969
32228,C=C1CC=C(OC)C1,13.46681
34830,C#CC(CC)CC=C,14.75743
46179,C1=CC2CNC1CO2,14.18409
32474,C=C(C)CONC=O,14.59226
32795,OCC1CNC2CC12,15.40968
37057,C=CC(=C)CN1CC1,12.86653
2865,CCOC(=NO)NC,15.40125
10591,CC1OC1C#CCO,14.97403
33965,CC1COC1(C)C=O,14.88587
24266,C#CC1CNCC1O,15.7169
10329,CC12COCC1(C)N2,15.49268
10214,C1OCc2snnc21,12.3389
8647,C#CC=C(C)C=NO,11.39876
31588,CC1CC(N)CC1N,15.84234
33412,C=C1C=CC(C)(N)C1,12.16965
14606,OC1CC=CCC1O,14.63661
43370,CC1CNC(C)C1N,15.64506
10927,CC(=O)NN=CC=O,12.43605
8113,C=NN(C)C1CCC1,13.98953
36564,C#CC1CON=CO1,15.37213
19600,C#Cc1cc(Cl)co1,11.84148
46290,CC1=NN=COCC1,14.01157
23048,CC1(C)CCCO1,16.73704
43165,C=COC1(C)CCC1,14.54382
5089,N#CC1CC1CO,16.62575
31114,C#CC(C=O)=CCO,11.59168
33676,C#CC(O)(C=C)C=C,14.2377
29108,C=C1CNC(=S)N1,12.07686
21105,CC1(N)C=CC2OC21,14.12858
10798,C#CCN=CN(C)C,14.29266
18169,CCC1OC=CC1N,14.16831
43545,C=C(CC)C(O)CO,14.67553
314,CC1NC1S(N)(=O)=O,16.47935
36658,NC=CC(=O)CC=O,12.40992
2767,C=COC1CN(C)C1,14.51335
10822,C=C(C)C#CC(C)C,12.74108
16039,C=CCC(=N)NCC,14.15307
20892,CNc1cc(O)cs1,11.96366
38699,N#CC1=NC(=O)N=C1,12.29754
18834,C=C(C=O)CC#CC,12.65537
7613,NCC1(CN)CC1,16.33541
21046,NN=CC#CC1CO1,12.53346
25285,C1=NOC2CC12,14.55688
21541,CC1=NC=CC1=O,11.01426
34601,NC1CC(O)C2CC12,16.155
29226,CCC1C=NOCO1,15.13376
17172,CN1C=CCC1=NO,12.54788
16711,CC1=NCCNN1C,14.08205
36650,CC=C(CN)C(C)C,14.20096
13315,C=CC(NC)C(N)=O,14.32749
25636,C#CC1CNC1(C)C,15.29512
33236,OCC=C1CCCC1,13.78354
16049,OC12COC(C1)C2,16.57378
8960,COCc1ccoc1,13.54109
45909,CC1NC1C1COC1,16.38983
16381,N#CCC1CC(=O)C1,14.77648
26640,OCC#CCC1CC1,15.09376
37517,COCCCN1CC1,16.29704
30858,CCC(C)(O)CN,15.85486
15102,NCC1C=COCC1,14.36886
9520,N=c1occn1C=O,12.72231
14584,Nc1ccoc1,13.18
3211,CNCCCCNC,16.02411
11987,C=CC(CN)C1CC1,14.82573
198,C#CC1=CC(=C)C=C1,10.13453
39894,CC1N2C=NCC12C,14.55199
4155,C1=NN=CC2CC1O2,12.81156
26800,C=CC(=CC)OC=O,12.28258
45131,OCCN1CCCC1,15.5822
12370,C#CCC(C)C(C)N,15.75935
5567,CC(C)OC(C)(C)C,16.57078
11543,N=CNC1CCC1N,15.0056
24781,C=CCCS(=O)(=O)O,14.79008
5733,CC1OCCCO1,17.2029
12172,CCC(C)(CC)OC,16.81868
5836,NN=C1OCCC1O,14.40559
36128,C=CC(=C)CCN,12.78217
23475,N#CCC(O)C1CN1,15.67173
13988,C#CCCCC1CN1,15.94438
32087,CCc1nocc1O,13.61293
23968,C#CC(=NCC)NN,13.20231
38907,CC#CC(=O)C(=N)N,12.09319
22630,C=COC=CCOC,13.7079
2624,C1CC2C3CCC1N23,15.59989
14944,N#CC1C=COCC1,14.35743
30838,CCOCC(O)CC,17.55039
35277,C=CC1CC(O)C1=O,13.3751
27211,Cc1ccoc(=O)c1,11.69645
6244,COC12CCNC1C2,15.34438
29225,CC1C=CC2(C)OC12,14.13457
38972,C=C(CN)C(C)OC,14.50056
11250,C#CC(C)=NO,13.3634
11242,CCCC1CO1,18.01706
21489,CC1OC(C)C1O,16.71391
25005,COCC(O)C1CC1,16.93949
11732,CCC=C1C=NOC1,12.03332
18253,CC=CC(C)N1CC1,14.68124
44825,C=NNCCC(C)C,14.18654
1911,CC#CC#CCCO,13.34
6407,C=CC(C)S(N)(=O)=O,14.53457
41148,O=COc1cn[nH]c1,13.80776
43374,C1CC2NC2C2NC12,15.93704
42665,CC12CCC(CC1)C2,17.05106
18741,C#CC(CO)OCC,16.0837
11438,CC1CNS(=O)(=O)C1,16.60344
9694,C=C1C=CC(=O)C1=C,11.2978
45650,CC1C2CC3CN3C12,16.19255
13360,CC1CON=CN1C,14.22464
6750,CC1=NNC(C)C1C,14.04967
40098,CC1C(=O)NN2CC12,15.02682
44968,CC=NOC(C)CN,15.02192
31641,CCC(C)C(=O)C=O,13.02462
36264,CC(C)(C)C=CC#N,13.42109
26135,CC(C)CC1(N)CC1,15.86248
15593,C#Cc1[nH]ccc1Cl,11.81318
35118,COC1C(N)CC1N,15.36669
26178,C=C1C2OC2C2OC12,14.06518
21003,C=CCCCCO,14.84696
12515,CC=CC#CCC#N,12.66163
35855,CCNN=C(C)C,14.08096
21824,CCC=NOC=O,15.2339
36670,C#CCc1cocn1,13.94844
13152,C#CCc1cscn1,12.67687
2746,C=CCC#CCC,14.61321
28120,O=CCNC1CNC1,14.19253
1704,CCC1CC1CO,17.18576
46387,CCONC(=O)CN,15.77812
34662,c1nc2[nH]ccc2[nH]1,12.11196
6809,C#CC(C)S(N)(=O)=O,15.87499
7474,CCC1C(C)CC1N,15.7256
776,CC(C)C1CCNC1,15.77268
41287,C#CC(=O)C(C)CC,14.20232
11981,C#CC(=C)C(=C)C=C,11.96829
31901,CCN(CC)NC=O,16.24779
46616,C=C(C#CCO)OC,12.75768
12037,CC=CNC(=N)CC,12.85292
1114,CC(CO)C(N)=O,16.7433
3401,O=C1NCCCC1O,15.86765
2110,CNC1CC(O)C1=O,13.10816
45354,CC=COCCC#N,14.05892
23656,CC(=NO)C(C)CO,14.97811
16255,CC12CC=CC1C2N,13.84803
28007,C=Cc1cnn(C)c1,12.0423
11368,C#Cc1ncoc1C,12.62789
24556,N=CN(O)C1CC1,14.54736
15192,CC=C1CCNC1=O,13.28476
14848,CCCOCC=NN,14.52314
31536,CC#CC1(C)CNC1,15.66873
2328,OC1C=COC1,14.17865
5071,OCC1CCC2NC12,16.29432
17079,CC(C#N)S(C)(=O)=O,16.53051
19573,CC(=NO)OCCN,15.32587
26402,C1=NCCCCN1,14.56423
5847,NCCC#CCCO,15.73077
31503,c1n[nH]c2c1COC2,13.84613
17561,CC=CNS(N)(=O)=O,14.02572
17491,CC1CCOC1CO,17.00126
6196,CC1(NC=N)CNC1,15.04315
322,CC=CC(=O)CCO,13.09129
16000,CC1=CC(C)=NC1=N,11.59958
9595,CN1CCN=C1C=O,11.95359
31731,CC1CCN=CNC1,14.50872
38123,CC1=CC(=N)NCC1,12.73428
15054,C=CCC=CNC=O,13.13129
43180,C=NN(CC)C1CC1,14.06028
26560,COC1C2CCCC21,16.315
15074,C#CC=NNCC#C,12.4287
34648,CCCC1CC1NC,16.02846
18270,CNNC(=O)C(C)C,15.82737
11477,C=NOC1(C)CCC1,14.93376
40629,C#CC(=C)OC=NO,12.80966
36170,CC=C1CCC(C)C1,13.91579
3308,C#CC(O)CC1CO1,15.65839
33960,CNC=C(C)C#N,12.51686
2189,N=C1OCCN1C=O,14.76423
4035,O=C(CO)C1CNC1,14.21974
15956,C=CCC(=C)C(C)O,14.06681
14169,NCC(O)(CN)CO,15.90411
40462,O=C1CNCCN1,15.64778
37152,C=CC(C=O)CC#N,13.86708
18219,CN=C1CC(C)=NN1,12.91469
9440,CCOC1C=CC=C1,11.97455
14023,CC1=CCNC1C,14.12776
